name,description,location,tags,coordinates.latitude,coordinates.longitude,source_folder,source_file
ÖZÇEÇEN MARKET - ABDURRAHMAN SAHIN,No description available,Türkiye/İstanbul,[],41.0576102,28.8968974,nodes,shop.json
Atalay Market,No description available,Türkiye/İstanbul,[],41.069841,28.8823038,nodes,shop.json
BİM,No description available,İstanbul,[],41.0688793,28.8869455,nodes,shop.json
COSTUME,No description available,Türkiye/İstanbul,[],41.0135848,28.9703989,nodes,shop.json
Arden,No description available,Türkiye/İstanbul,[],40.9858116,29.0253414,nodes,shop.json
Kaya gida 2 yasin bolta,No description available,Türkiye/İstanbul,[],41.0585487,28.897923,nodes,shop.json
Tandır Fırın,No description available,Türkiye/İstanbul,[],40.8630935,29.3343042,nodes,shop.json
Gazi Market,No description available,Türkiye/İstanbul,[],41.0432089,28.9650445,nodes,shop.json
Armine,No description available,Türkiye/İstanbul,[],41.0152238,28.9714762,nodes,shop.json
BİM,No description available,İstanbul,[],40.8608424,29.3371606,nodes,shop.json
A101,No description available,İstanbul,[],40.8641686,29.3378849,nodes,shop.json
Migros,No description available,İstanbul,[],40.8639226,29.3391737,nodes,shop.json
Tugba,No description available,Türkiye/İstanbul,[],41.015542,28.9716717,nodes,shop.json
Selvi Gıda,No description available,İstanbul,[],40.8590134,29.3387645,nodes,shop.json
BİM,No description available,İstanbul,[],40.8649447,29.3430287,nodes,shop.json
Köyüm,No description available,Türkiye/İstanbul,[],40.8649076,29.3427789,nodes,shop.json
Tedi,No description available,Türkiye/İstanbul,[],40.86492,29.3428606,nodes,shop.json
Umut Özkul Gıda & Tekel,No description available,İstanbul,[],40.980732,29.0596389,nodes,shop.json
CarrefourSA,No description available,Türkiye/İstanbul,[],41.0493143,29.0022431,nodes,shop.json
Üçler Market,No description available,Türkiye/İstanbul,[],41.0427764,29.0044292,nodes,shop.json
Meşhur Sarıyer Börekçisi,No description available,Türkiye/İstanbul,[],40.8627608,29.3341244,nodes,shop.json
Başak Fırın,No description available,Türkiye/İstanbul,[],40.8604474,29.3402488,nodes,shop.json
Köksallar,No description available,Türkiye/İstanbul,[],40.8593216,29.3391342,nodes,shop.json
Deniz,No description available,Türkiye/İstanbul,[],40.8632427,29.3348789,nodes,shop.json
Enes Et,No description available,Türkiye/İstanbul,[],40.8651047,29.342771,nodes,shop.json
Başak Fırın,No description available,Türkiye/İstanbul,[],40.8644905,29.3435594,nodes,shop.json
Migros,No description available,Türkiye/İstanbul,[],40.8724773,29.3262646,nodes,shop.json
Yaşar usta Dondurma,No description available,Türkiye/İstanbul,[],40.9614866,29.1027326,nodes,shop.json
Hakmar,No description available,Türkiye/İstanbul,[],40.8678589,29.3279512,nodes,shop.json
Mudo Outlet,No description available,Türkiye/İstanbul,[],41.1083978,29.0150186,nodes,shop.json
Şam Kahvasi,No description available,Türkiye/İstanbul,[],41.0127793,29.244787,nodes,shop.json
Şam Ticaret,No description available,Türkiye/İstanbul,[],41.0127996,29.2445945,nodes,shop.json
BİM,No description available,Türkiye/İstanbul,[],40.8688357,29.3273335,nodes,shop.json
Group Aydınlı,No description available,Türkiye/İstanbul,[],40.8696214,29.3274922,nodes,shop.json
Ekomini,No description available,Türkiye/İstanbul,[],40.870106,29.3290542,nodes,shop.json
Bektaş,No description available,Türkiye/İstanbul,[],40.8700758,29.3286475,nodes,shop.json
Çağrı,No description available,Türkiye/İstanbul,[],40.8706422,29.3258718,nodes,shop.json
ارينا مارك,No description available,Türkiye/İstanbul,[],41.0542191,28.7910381,nodes,shop.json
bazar,No description available,Türkiye/İstanbul,[],41.0055493,28.9592095,nodes,shop.json
A101,No description available,Türkiye/İstanbul,[],41.002596,28.6724433,nodes,shop.json
BİM,No description available,Türkiye/İstanbul,[],40.8710389,29.3312134,nodes,shop.json
Menzil Market,No description available,Türkiye/İstanbul,[],40.875493,29.3323231,nodes,shop.json
Yedigöller Fırın,No description available,Türkiye/İstanbul,[],40.8706124,29.3307093,nodes,shop.json
Hakmar,No description available,Türkiye/İstanbul,[],40.8707799,29.3304507,nodes,shop.json
Yonca Fırın & Cafe,No description available,Türkiye/İstanbul,[],40.8726466,29.3325475,nodes,shop.json
Yonca AVM,No description available,Türkiye/İstanbul,[],40.8728586,29.3322363,nodes,shop.json
Şok,No description available,Türkiye/İstanbul,[],40.8728679,29.3327724,nodes,shop.json
Gündoğdu Süper Market,No description available,Türkiye/İstanbul,[],40.8719853,29.3336666,nodes,shop.json
Alfiliş Gıda,No description available,Türkiye/İstanbul,[],40.8704297,29.334561,nodes,shop.json
Şok,No description available,Türkiye/İstanbul,[],40.8709424,29.3284736,nodes,shop.json
Nefis Et,No description available,Türkiye/İstanbul,[],40.8717987,29.327485,nodes,shop.json
BİM,No description available,Türkiye/İstanbul,[],40.8732473,29.3251758,nodes,shop.json
Öz Tatdoy Fırın Cafe,No description available,Türkiye/İstanbul,[],40.8735628,29.3244373,nodes,shop.json
Işık Market,No description available,Türkiye/İstanbul,[],40.8747311,29.330632,nodes,shop.json
Hakmar Express,No description available,Türkiye/İstanbul,[],40.8742913,29.3242988,nodes,shop.json
Ceren Gıda,No description available,Türkiye/İstanbul,[],40.8754301,29.3235778,nodes,shop.json
Mopaş,No description available,Türkiye/İstanbul,[],40.8693182,29.3221734,nodes,shop.json
File,No description available,Türkiye/İstanbul,[],40.868607,29.3243554,nodes,shop.json
Güngör Et,No description available,Türkiye/İstanbul,[],40.8679644,29.3250699,nodes,shop.json
Ayaz Ekmek,No description available,Türkiye/İstanbul,[],40.8689477,29.3234598,nodes,shop.json
Tatbak-Kurfalı,No description available,Türkiye/İstanbul,[],40.8999204,29.2265717,nodes,shop.json
Demircan Market,No description available,İstanbul,[],40.899807,29.2267752,nodes,shop.json
Halk Ekmek Büfesi,No description available,İstanbul,[],40.9002584,29.2270157,nodes,shop.json
Hakmar,No description available,Türkiye/İstanbul,[],40.8653139,29.3187454,nodes,shop.json
Halkmar-Kurfalı,No description available,İstanbul,[],40.901162,29.2281689,nodes,shop.json
Sabır Hiper Market,No description available,İstanbul,[],40.8657514,29.3235867,nodes,shop.json
Forka Hipermarket,No description available,Türkiye/İstanbul,[],40.8798172,29.3387418,nodes,shop.json
Konaşlı Fırın,No description available,İstanbul,[],40.8798797,29.3386158,nodes,shop.json
Özlem Market,No description available,Türkiye/İstanbul,[],40.8797078,29.33848,nodes,shop.json
Edip Saat Galerisi,No description available,Türkiye/İstanbul,[],40.9805846,28.8707027,nodes,shop.json
Evren Saat Bakirköy Mağaza,No description available,Türkiye/İstanbul,[],40.9797611,28.8728559,nodes,shop.json
Ümıt Giyim,No description available,Türkiye/İstanbul,[],40.8802852,29.3389016,nodes,shop.json
BİM,No description available,Türkiye/İstanbul,[],40.8806009,29.3391727,nodes,shop.json
Hakmar,No description available,Türkiye/İstanbul,[],40.8815782,29.3396008,nodes,shop.json
Kurfalı Börekcisi,No description available,Türkiye/İstanbul,[],40.9026693,29.2304643,nodes,shop.json
Yedilgöller Ekmek Fırını,No description available,İstanbul,[],40.8990786,29.2258475,nodes,shop.json
A101,No description available,Türkiye/İstanbul,[],40.8987306,29.2270669,nodes,shop.json
Durmaz Tekstil,No description available,Türkiye/İstanbul,[],40.8839083,29.3379961,nodes,shop.json
Kaya Market,No description available,Türkiye/İstanbul,[],40.8844421,29.3370641,nodes,shop.json
Greyder Outlet,No description available,Istanbul,[],40.9035975,29.214475,nodes,shop.json
Şok,No description available,Türkiye/İstanbul,[],40.9748648,29.0571418,nodes,shop.json
Hakmar,No description available,Türkiye/İstanbul,[],40.8793147,29.3504939,nodes,shop.json
محل جونيد,No description available,Türkiye/İstanbul,[],41.0079074,28.8920165,nodes,shop.json
Şan Gıda Market,No description available,Türkiye/İstanbul,[],40.8951541,29.3567491,nodes,shop.json
Mini Market,No description available,Türkiye/İstanbul,[],41.0559921,28.9049418,nodes,shop.json
Gürkan market,No description available,Türkiye/İstanbul,[],41.0549177,28.9029495,nodes,shop.json
Aydinlar gida pazari,No description available,Türkiye/İstanbul,[],41.0548159,28.9034752,nodes,shop.json
A101,No description available,Türkiye/İstanbul,[],40.8815607,29.2726974,nodes,shop.json
Bektaş Unlu Mamulleri,No description available,İstanbul,[],40.895349,29.3559071,nodes,shop.json
Burak Saat,No description available,Türkiye/İstanbul,[],41.0152486,28.9744999,nodes,shop.json
Burak Saat,No description available,Türkiye/İstanbul,[],41.0167009,28.9732626,nodes,shop.json
Arikan Ithalat Saat San Ve Tic Ltd Şti,No description available,Türkiye/İstanbul,[],41.016435,28.9688451,nodes,shop.json
Marka Saat,No description available,Türkiye/İstanbul,[],41.0171979,28.9658759,nodes,shop.json
Up Watch Sirkeci,No description available,Türkiye/İstanbul,[],41.015288,28.9745333,nodes,shop.json
Merkez Saatcilik,No description available,Türkiye/İstanbul,[],41.0159568,28.9757211,nodes,shop.json
Sembol Saat,No description available,Türkiye/İstanbul,[],41.0231266,28.9433907,nodes,shop.json
Orawatch,No description available,Türkiye/İstanbul,[],41.0144164,28.9750492,nodes,shop.json
Bershka,No description available,Türkiye/İstanbul,[],41.047105,28.8965252,nodes,shop.json
Pull & Bear,No description available,Türkiye/İstanbul,[],41.0469649,28.8968524,nodes,shop.json
Mavi,No description available,Türkiye/İstanbul,[],41.0473726,28.8966311,nodes,shop.json
Levi's,No description available,Türkiye/İstanbul,[],41.0473132,28.8969741,nodes,shop.json
Özkuruşlar,No description available,Türkiye/İstanbul,[],40.888441,29.2231902,nodes,shop.json
BİM,No description available,Türkiye/İstanbul,[],40.9425626,29.1147814,nodes,shop.json
Şok,No description available,Türkiye/İstanbul,[],40.9717463,29.0683498,nodes,shop.json
Şok,No description available,Türkiye/İstanbul,[],40.9819926,29.115377,nodes,shop.json
BİM,No description available,Türkiye/İstanbul,[],40.9830208,29.118577,nodes,shop.json
Şok,No description available,Türkiye/İstanbul,[],40.9830169,29.119125,nodes,shop.json
BİM,No description available,Türkiye/İstanbul,[],40.9789529,29.1182499,nodes,shop.json
CarrefourSA Mini,No description available,Türkiye/İstanbul,[],40.9801733,29.1179122,nodes,shop.json
A101,No description available,Türkiye/İstanbul,[],40.982216,29.112921,nodes,shop.json
A101,No description available,Türkiye/İstanbul,[],40.8872315,29.2217016,nodes,shop.json
Zirve Pastanesi,No description available,Türkiye/İstanbul,[],41.0198228,28.8404985,nodes,shop.json
Ikiler,No description available,Türkiye/İstanbul,[],40.9854962,29.027552,nodes,shop.json
Alize пряжа,No description available,Türkiye/İstanbul,[],41.0130046,28.9702486,nodes,shop.json
سوق,No description available,Türkiye/İstanbul,[],41.0164208,28.9734522,nodes,shop.json
Beyoğlu Hükümet Konağı,No description available,Türkiye/İstanbul,[],41.0341608,28.9791387,nodes,shop.json
NC Gold,No description available,Türkiye/İstanbul,[],41.0036639,28.8182033,nodes,shop.json
A101,No description available,Türkiye/İstanbul,[],40.8951385,29.2453157,nodes,shop.json
Şok,No description available,Türkiye/İstanbul,[],40.891557,29.2385524,nodes,shop.json
Şok,No description available,Türkiye/İstanbul,[],40.906338,29.2461177,nodes,shop.json
A101,No description available,Türkiye/İstanbul,[],40.8937211,29.2505085,nodes,shop.json
Şok,No description available,Türkiye/İstanbul,[],40.8944777,29.2535283,nodes,shop.json
File Market,No description available,Türkiye/İstanbul,[],41.0218157,28.6450075,nodes,shop.json
BİM,No description available,Türkiye/İstanbul,[],41.021674,28.6466625,nodes,shop.json
BİM,No description available,Türkiye/İstanbul,[],41.0173454,29.1041912,nodes,shop.json
Şok,No description available,Türkiye/İstanbul,[],41.0175417,29.1043173,nodes,shop.json
A101,No description available,Türkiye/İstanbul,[],41.0162869,29.1010879,nodes,shop.json
Çağrı,No description available,Türkiye/İstanbul,[],41.016208,29.1017156,nodes,shop.json
Turuncu Tekel Şarküteri,No description available,İstanbul,[],40.9134307,29.2095292,nodes,shop.json
Migros,No description available,İstanbul,[],40.9131037,29.2094515,nodes,shop.json
Kartal Market,No description available,İstanbul,[],40.9138062,29.2085891,nodes,shop.json
Şok,No description available,İstanbul,[],40.9139197,29.2084574,nodes,shop.json
Butik Filiz,No description available,İstanbul,[],40.9205935,29.2248595,nodes,shop.json
A101,No description available,İstanbul,[],40.9202929,29.2248466,nodes,shop.json
Çarşı Tekel Kuruyemiş,No description available,Türkiye/İstanbul,[],40.9200933,29.2248769,nodes,shop.json
Sefa Kuyumculuk,No description available,Türkiye/İstanbul,[],40.9192195,29.2251054,nodes,shop.json
Doralüks İç Giyim,No description available,Türkiye/İstanbul,[],40.9191777,29.2242078,nodes,shop.json
BİM,No description available,Türkiye/İstanbul,[],40.9192536,29.2236107,nodes,shop.json
happy center,No description available,Türkiye/İstanbul,[],41.0089415,29.1104021,nodes,shop.json
Carrefour,No description available,Türkiye/İstanbul,[],41.0057864,29.1185279,nodes,shop.json
Sevgi Kuyumculuk,No description available,İstanbul,[],40.9184208,29.2248812,nodes,shop.json
Çınar Et Ürünleri,No description available,İstanbul,[],40.9181208,29.2242913,nodes,shop.json
Hakmar,No description available,Türkiye/İstanbul,[],40.8897233,29.2231413,nodes,shop.json
Fenerium,No description available,Türkiye/İstanbul,[],40.9884941,29.0374294,nodes,shop.json
Piya Market,No description available,Türkiye/İstanbul,[],40.9935667,29.1346389,nodes,shop.json
BİM,No description available,Türkiye/İstanbul,[],41.0163058,29.1003007,nodes,shop.json
Yılmaz Market,No description available,Türkiye/İstanbul,[],41.0091527,29.1666956,nodes,shop.json
Şok,No description available,Türkiye/İstanbul,[],41.0094558,29.0412901,nodes,shop.json
Özen Market,No description available,Türkiye/İstanbul,[],40.9233853,29.2222538,nodes,shop.json
Cevahir Kuyumculuk,No description available,Türkiye/İstanbul,[],40.9170402,29.1969904,nodes,shop.json
Migros,No description available,Türkiye/İstanbul,[],40.9192613,29.2237028,nodes,shop.json
BİM,No description available,Türkiye/İstanbul,[],41.0546285,29.0228326,nodes,shop.json
A101,No description available,Türkiye/İstanbul,[],41.0677227,29.0838804,nodes,shop.json
Mango,No description available,İstanbul,[],40.9601053,29.0805482,nodes,shop.json
H&M,No description available,İstanbul,[],40.9603999,29.0809912,nodes,shop.json
Mendels Chocolatier,No description available,Türkiye/İstanbul,[],41.0427196,29.0024641,nodes,shop.json
Migros,No description available,Türkiye/İstanbul,[],40.85895,29.298147,nodes,shop.json
Carrefour,No description available,Türkiye/İstanbul,[],40.8596861,29.2972702,nodes,shop.json
A101,No description available,Türkiye/İstanbul,[],40.856575,29.2964288,nodes,shop.json
Penti,No description available,İstanbul,[],40.9620516,29.0776353,nodes,shop.json
Abbas Waffle,No description available,Türkiye/İstanbul,[],40.9632891,29.0751222,nodes,shop.json
Sweet & More Patisserie,No description available,Türkiye/İstanbul,[],40.9684349,29.0653377,nodes,shop.json
Şirin Fırın,No description available,Türkiye/İstanbul,[],41.0261465,28.9736103,nodes,shop.json
Hakmar,No description available,İstanbul,[],40.8690701,29.3103284,nodes,shop.json
A101,No description available,Türkiye/İstanbul,[],40.8687743,29.3099566,nodes,shop.json
BİM,No description available,Türkiye/İstanbul,[],40.9887282,28.8743354,nodes,shop.json
Hakmar,No description available,Türkiye/İstanbul,[],40.8648588,29.3071657,nodes,shop.json
Ses,No description available,Türkiye/İstanbul,[],40.8645647,29.3074044,nodes,shop.json
BİM,No description available,Türkiye/İstanbul,[],41.0980891,28.990674,nodes,shop.json
Siteler Market,No description available,Türkiye/İstanbul,[],40.9882284,28.6101059,nodes,shop.json
Şok,No description available,Türkiye/İstanbul,[],40.9886781,28.6102249,nodes,shop.json
Aydın Pastanesi,No description available,Türkiye/İstanbul,[],41.0064517,28.8493421,nodes,shop.json
Demar,No description available,Istanbul,[],41.0857478,29.0048369,nodes,shop.json
A101,No description available,Türkiye/İstanbul,[],40.9049907,29.2699892,nodes,shop.json
Hakmar,No description available,Türkiye/İstanbul,[],40.9129704,29.3070234,nodes,shop.json
Şok,No description available,Türkiye/İstanbul,[],40.9129027,29.3071742,nodes,shop.json
BİM,No description available,Istanbul,[],41.0786506,29.0066693,nodes,shop.json
DEMAR Market,No description available,İstanbul,[],41.0785188,29.0068545,nodes,shop.json
Vakko,No description available,Türkiye/İstanbul,[],41.1051721,28.9864871,nodes,shop.json
KİM Market,No description available,Istanbul,[],41.078423,29.0036003,nodes,shop.json
Surkent Market,No description available,Türkiye/İstanbul,[],41.3395282,28.679912,nodes,shop.json
Manav,No description available,Türkiye/İstanbul,[],41.3393389,28.6796196,nodes,shop.json
Damla Dondurma,No description available,Türkiye/İstanbul,[],41.0525407,28.9844497,nodes,shop.json
La Patisserie Lune,No description available,Türkiye/İstanbul,[],41.0509629,28.9935834,nodes,shop.json
Koton,No description available,Türkiye/İstanbul,[],41.020876,29.0392558,nodes,shop.json
H&M,No description available,Türkiye/İstanbul,[],41.020955,29.0398861,nodes,shop.json
Ichiban,No description available,Türkiye/İstanbul,[],41.0843968,29.0339817,nodes,shop.json
LC Waikiki,No description available,Türkiye/İstanbul,[],41.036867,28.8569114,nodes,shop.json
Meydan,No description available,Türkiye/İstanbul,[],41.00871,28.9743103,nodes,shop.json
BİM,No description available,Türkiye/İstanbul,[],40.9347981,29.1220837,nodes,shop.json
Doğan Tekel,No description available,Türkiye/İstanbul,[],41.0545621,28.9045809,nodes,shop.json
Emre Gıda,No description available,Türkiye/İstanbul,[],41.0525238,28.9044089,nodes,shop.json
Onur Market,No description available,Türkiye/İstanbul,[],41.0578759,28.9031993,nodes,shop.json
Eray Şarküteri,No description available,Türkiye/İstanbul,[],41.0585287,28.9023814,nodes,shop.json
İndirim Market,No description available,Türkiye/İstanbul,[],41.0535547,28.8949655,nodes,shop.json
İlgaz kuruyemiş,No description available,Türkiye/İstanbul,[],41.0513061,28.8976488,nodes,shop.json
TELVE KURUYEMİŞ,No description available,Türkiye/İstanbul,[],41.0499657,28.9005052,nodes,shop.json
Örpa Market,No description available,Türkiye/İstanbul,[],41.0560954,28.8939218,nodes,shop.json
Şimşekler,No description available,İstanbul,[],41.0058957,29.0864284,nodes,shop.json
Pastırmacı Hüseyin,No description available,Türkiye/İstanbul,[],40.9831165,29.0972788,nodes,shop.json
Afiyet Kasabı,No description available,Türkiye/İstanbul,[],40.9696693,29.1360141,nodes,shop.json
Elit Market,No description available,Türkiye/İstanbul,[],40.969645,29.1343502,nodes,shop.json
yakın fırın,No description available,istanbul,[],41.0071354,29.0850754,nodes,shop.json
A101,No description available,istanbul,[],41.0074064,29.0854135,nodes,shop.json
BİM,No description available,İstanbul,[],41.0066617,29.0852591,nodes,shop.json
A101,No description available,Türkiye/İstanbul,[],40.9710544,29.1359005,nodes,shop.json
Çıtır Ekmek,No description available,Türkiye/İstanbul,[],40.971262,29.1361342,nodes,shop.json
Ba-ha Giyim,No description available,Türkiye/İstanbul,[],40.9714361,29.1348829,nodes,shop.json
Zeynep Giyim,No description available,Türkiye/İstanbul,[],40.9714988,29.1340395,nodes,shop.json
furkan gıda,No description available,Türkiye/İstanbul,[],41.0062112,29.0883027,nodes,shop.json
Yiğit Et,No description available,Türkiye/İstanbul,[],40.9712497,29.1356473,nodes,shop.json
Tüylüoğlu Fırın,No description available,Türkiye/İstanbul,[],40.9712754,29.1354402,nodes,shop.json
Serap Kuyumculuk,No description available,Türkiye/İstanbul,[],40.9712821,29.1350447,nodes,shop.json
Birken Kuyucumluk,No description available,Türkiye/İstanbul,[],40.9712578,29.1347817,nodes,shop.json
pelin,No description available,istanbul,[],41.0061945,29.0891201,nodes,shop.json
Şok,No description available,istanbul,[],41.0053673,29.0860914,nodes,shop.json
eren tekel,No description available,istanbul,[],41.0033327,29.0851132,nodes,shop.json
dilan market,No description available,istanbul,[],41.0034723,29.0851741,nodes,shop.json
erengazi,No description available,istanbul,[],41.0042587,29.0858282,nodes,shop.json
A101,No description available,istanbul,[],41.0051625,29.0863605,nodes,shop.json
çınar et,No description available,istanbul,[],41.0051965,29.0872514,nodes,shop.json
Şok,No description available,Türkiye/İstanbul,[],41.3379787,28.6802975,nodes,shop.json
Gülipek,No description available,Türkiye/İstanbul,[],41.0114024,28.9675312,nodes,shop.json
BİM,No description available,Türkiye/İstanbul,[],41.0678402,29.0829346,nodes,shop.json
BİM,No description available,Türkiye/İstanbul,[],41.0189562,29.1923325,nodes,shop.json
Demircioğlu Market,No description available,Türkiye/İstanbul,[],40.9349155,29.1235459,nodes,shop.json
BİM,No description available,Türkiye/İstanbul,[],41.3379059,28.6806105,nodes,shop.json
A101,No description available,Türkiye/İstanbul,[],41.3380086,28.6805917,nodes,shop.json
Kolçak Gıda & Şarküteri,No description available,İstanbul,[],41.0049749,29.0825859,nodes,shop.json
Yılmazlar Et,No description available,İstanbul,[],41.0041584,29.0818073,nodes,shop.json
Umut Market,No description available,Türkiye/İstanbul,[],41.0039065,29.0815608,nodes,shop.json
Hakmar Express,No description available,İstanbul,[],41.0032251,29.0809994,nodes,shop.json
Çelik Market,No description available,Türkiye/İstanbul,[],40.9714812,29.1337871,nodes,shop.json
Tarkan Kuyumculuk,No description available,Türkiye/İstanbul,[],40.9714452,29.132768,nodes,shop.json
Venessa,No description available,Türkiye/İstanbul,[],40.9714489,29.1322481,nodes,shop.json
Aslan Kuyumcu,No description available,Türkiye/İstanbul,[],40.9714486,29.1323142,nodes,shop.json
Alem Market,No description available,Türkiye/İstanbul,[],40.9712785,29.1322678,nodes,shop.json
Fikirtepe Kuyumcusu,No description available,Türkiye/İstanbul,[],40.9712696,29.1324634,nodes,shop.json
A101,No description available,Türkiye/İstanbul,[],40.9783789,29.1553307,nodes,shop.json
Hakan Kuyumcusu,No description available,Türkiye/İstanbul,[],41.0729596,28.9040307,nodes,shop.json
Beyazıtoglu Ekmek&Pasta,No description available,Türkiye/İstanbul,[],41.0734592,28.9038642,nodes,shop.json
Back Shop Gurme Tekel,No description available,Türkiye/İstanbul,[],40.9831698,29.1166537,nodes,shop.json
Gaziantep Baklavacısı,No description available,Türkiye/İstanbul,[],40.9745163,29.1128243,nodes,shop.json
Beytazi Et,No description available,Türkiye/İstanbul,[],40.9745814,29.1131619,nodes,shop.json
Koton,No description available,Türkiye/İstanbul,[],41.0318517,28.9759499,nodes,shop.json
Sirin,No description available,Türkiye/İstanbul,[],41.0341672,28.9791042,nodes,shop.json
Colin's,No description available,Türkiye/İstanbul,[],41.0328059,28.9766708,nodes,shop.json
Souvenirs,No description available,Türkiye/İstanbul,[],41.0292109,28.9752598,nodes,shop.json
Mango,No description available,Türkiye/İstanbul,[],41.0313028,28.9760361,nodes,shop.json
Coral,No description available,Türkiye/İstanbul,[],41.030563,28.9757493,nodes,shop.json
Vans,No description available,Türkiye/İstanbul,[],41.0295676,28.9754396,nodes,shop.json
Mavi,No description available,Türkiye/İstanbul,[],41.0314685,28.9760943,nodes,shop.json
Panter,No description available,Türkiye/İstanbul,[],41.0316465,28.9761499,nodes,shop.json
Pandora,No description available,Türkiye/İstanbul,[],41.0310939,28.9758858,nodes,shop.json
Gold Store,No description available,Türkiye/İstanbul,[],41.0306541,28.9757793,nodes,shop.json
ABA,No description available,Türkiye/İstanbul,[],41.028442,28.9745616,nodes,shop.json
Altıntürk Foto And Hediyelik,No description available,Türkiye/İstanbul,[],41.0283826,28.9745476,nodes,shop.json
galata ayikiari,No description available,Türkiye/İstanbul,[],41.0246672,28.975016,nodes,shop.json
aponia,No description available,Türkiye/İstanbul,[],41.0258343,28.9750331,nodes,shop.json
bbt,No description available,Türkiye/İstanbul,[],41.0249803,28.9749936,nodes,shop.json
crazy covers,No description available,Türkiye/İstanbul,[],41.0249125,28.9750075,nodes,shop.json
outlet,No description available,Türkiye/İstanbul,[],41.02589,28.9750266,nodes,shop.json
by Fox Çanta,No description available,Türkiye/İstanbul,[],41.0358134,28.9832132,nodes,shop.json
SNR Shop,No description available,Türkiye/İstanbul,[],41.0358734,28.9832859,nodes,shop.json
N & B,No description available,Türkiye/İstanbul,[],41.0359323,28.983525,nodes,shop.json
kiki riki,No description available,Türkiye/İstanbul,[],41.0362021,28.9841571,nodes,shop.json
kiko milano,No description available,Türkiye/İstanbul,[],41.0362148,28.9842053,nodes,shop.json
golden rose,No description available,Türkiye/İstanbul,[],41.0361819,28.9840803,nodes,shop.json
dogo,No description available,Türkiye/İstanbul,[],41.0353804,28.9816631,nodes,shop.json
Lacoste,No description available,Türkiye/İstanbul,[],41.036166,28.9844523,nodes,shop.json
NBB,No description available,Türkiye/İstanbul,[],41.0341707,28.9791484,nodes,shop.json
SNR shop,No description available,Türkiye/İstanbul,[],41.0359251,28.9834788,nodes,shop.json
Bambi,No description available,Türkiye/İstanbul,[],41.0361838,28.984526,nodes,shop.json
clandestino,No description available,Türkiye/İstanbul,[],41.0272496,28.9744841,nodes,shop.json
Bandito,No description available,Türkiye/İstanbul,[],41.0267204,28.9745034,nodes,shop.json
Card Factory,No description available,Türkiye/İstanbul,[],41.0278072,28.9742791,nodes,shop.json
Mario Omir,No description available,Türkiye/İstanbul,[],41.0272731,28.9744927,nodes,shop.json
Altin Gold Döviz,No description available,Türkiye/İstanbul,[],41.0261542,28.9746454,nodes,shop.json
Galata Taki,No description available,Türkiye/İstanbul,[],41.027937,28.9744382,nodes,shop.json
Genesis Silver Beyoglu,No description available,Türkiye/İstanbul,[],41.0283879,28.9744388,nodes,shop.json
Felix & Zoe,No description available,Türkiye/İstanbul,[],41.0263918,28.9746207,nodes,shop.json
Dogostore,No description available,Türkiye/İstanbul,[],41.0267024,28.9745019,nodes,shop.json
Hure Muryz,No description available,Türkiye/İstanbul,[],41.0267141,28.9745005,nodes,shop.json
Pera Otantik,No description available,Türkiye/İstanbul,[],41.0264245,28.9746105,nodes,shop.json
Pakiş,No description available,Türkiye/İstanbul,[],41.0264502,28.9746006,nodes,shop.json
Galata Towels,No description available,Türkiye/İstanbul,[],41.0263738,28.9746332,nodes,shop.json
Penti,No description available,Türkiye/İstanbul,[],41.0321425,28.9763523,nodes,shop.json
ETI,No description available,Türkiye/İstanbul,[],41.0265536,28.9746852,nodes,shop.json
Pera Family,No description available,Türkiye/İstanbul,[],41.0274252,28.9744661,nodes,shop.json
Petula plus,No description available,Türkiye/İstanbul,[],41.0275092,28.9744307,nodes,shop.json
Petula,No description available,Türkiye/İstanbul,[],41.0271533,28.974552,nodes,shop.json
Tola Tola,No description available,Türkiye/İstanbul,[],41.0275238,28.9744235,nodes,shop.json
Pera Outlet,No description available,Türkiye/İstanbul,[],41.0265477,28.9746837,nodes,shop.json
Filateli,No description available,Türkiye/İstanbul,[],41.027435,28.9744628,nodes,shop.json
Sarying Fotoğrafçisi,No description available,Türkiye/İstanbul,[],41.0265302,28.9746856,nodes,shop.json
Outlet,No description available,Türkiye/İstanbul,[],41.0259047,28.975047,nodes,shop.json
Crash,No description available,Türkiye/İstanbul,[],41.0274695,28.9744394,nodes,shop.json
Kamer,No description available,Türkiye/İstanbul,[],41.0274203,28.9744686,nodes,shop.json
Catch,No description available,Türkiye/İstanbul,[],41.0274288,28.9744652,nodes,shop.json
MAC,No description available,Türkiye/İstanbul,[],41.0341897,28.978638,nodes,shop.json
Çınar Market,No description available,Türkiye/İstanbul,[],40.9966038,28.8539327,nodes,shop.json
Şok,No description available,Türkiye/İstanbul,[],40.9953641,28.8524669,nodes,shop.json
Galatamoda,No description available,Türkiye/İstanbul,[],41.0249744,28.9748679,nodes,shop.json
Sever Reklam,No description available,Türkiye/İstanbul,[],41.0242923,28.9750965,nodes,shop.json
Hilal Reklam,No description available,Türkiye/İstanbul,[],41.0252938,28.9748482,nodes,shop.json
Alyssa Store,No description available,Türkiye/İstanbul,[],41.0250122,28.9748564,nodes,shop.json
Forvet Reklam,No description available,Türkiye/İstanbul,[],41.0241924,28.9751673,nodes,shop.json
Mert Silver & Gift Shop,No description available,Türkiye/İstanbul,[],41.0249195,28.9748914,nodes,shop.json
