name,description,location,tags,coordinates.latitude,coordinates.longitude,source_folder,source_file
Kamp Doctor Karavan Parkı,No description available,Türkiye/İstanbul,['camp_site'],40.953411,29.3479103,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['guest_house'],41.0423157,28.6872043,nodes,tourism.json
Seyri,No description available,Türkiye/İstanbul,['hotel'],41.0155312,28.9590644,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['viewpoint'],41.0652644,28.2766127,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['viewpoint'],41.0589966,28.3108778,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['viewpoint'],41.111225,28.0676971,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['viewpoint'],41.1148343,28.0688535,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['viewpoint'],41.0145061,29.3528137,nodes,tourism.json
Istanbul Marriott Hotel Pendik,No description available,Istanbul,['hotel'],40.8695214,29.2709185,nodes,tourism.json
GRAND VATAN HOTEL,No description available,Istanbul,['hotel'],41.0113215,28.9476191,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0330574,29.0678421,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0314822,29.0690769,nodes,tourism.json
Ay bike sokagi,No description available,Türkiye/İstanbul,['attraction'],41.0903351,29.003977,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['hotel'],41.036239,28.9821328,nodes,tourism.json
Cetinport,No description available,Türkiye/İstanbul,['hotel'],41.0145976,28.9773009,nodes,tourism.json
Tasarim parki,No description available,Türkiye/İstanbul,['gallery'],40.9830013,29.0330422,nodes,tourism.json
Garlon Residence,No description available,Türkiye/İstanbul,['hotel'],41.0367859,28.9807641,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['hotel'],41.0073103,28.9532359,nodes,tourism.json
Lenora Airport Hotel,No description available,Türkiye/İstanbul,['hotel'],41.2005591,28.7349621,nodes,tourism.json
Meshk Airport Hotel,No description available,Türkiye/İstanbul,['hotel'],41.2073022,28.7307321,nodes,tourism.json
Costa Karaköy Hotel,No description available,Türkiye/İstanbul,['hotel'],41.0251554,28.9785796,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['viewpoint'],41.2163104,29.3197617,nodes,tourism.json
İSKİ Terkos Su Medeniyetleri Müzesi,No description available,Türkiye/İstanbul,['museum'],41.3007516,28.6735305,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['artwork'],40.9317954,29.1317102,nodes,tourism.json
Wild camp,No description available,Türkiye/İstanbul,['camp_site'],41.2174114,29.3171498,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['viewpoint'],41.0072529,28.9457942,nodes,tourism.json
Evrensel Değerler Çocuk Müzesi,No description available,İstanbul,['museum'],40.9901132,29.1454957,nodes,tourism.json
Plus Hotel,No description available,İstanbul,['hotel'],40.9674971,29.1050397,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['hotel'],41.3382838,28.6847521,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['viewpoint'],41.024778,29.0108427,nodes,tourism.json
Beyoğlu Belediyesi Semt Konağı,No description available,Türkiye/İstanbul,['guest_house'],41.031853,28.986031,nodes,tourism.json
Herkes İçin Daha İyi Bir Gelecek,No description available,Türkiye/İstanbul,['artwork'],40.9843194,29.1060124,nodes,tourism.json
Torium Sanat Galerisi,No description available,Türkiye/İstanbul,['gallery'],41.0042185,28.688057,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['artwork'],40.9934626,29.0304821,nodes,tourism.json
Dervish Han Boutique Hotel,No description available,Türkiye/İstanbul,['hotel'],41.0152664,28.9757059,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['viewpoint'],40.8617989,29.1218383,nodes,tourism.json
Ensar Vakfı H. Ayşe Özyurt Kız Öğrenci Yurdu,No description available,Türkiye/İstanbul,['guest_house'],41.0549818,28.6761618,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['artwork'],41.1448351,28.775596,nodes,tourism.json
aprilis deluxe hotel,No description available,Türkiye/İstanbul,['hotel'],41.0065307,28.9700135,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['hotel'],40.9074392,29.2901843,nodes,tourism.json
Downtown Sirkeci Hotel,No description available,Istanbul,['hotel'],41.0133215,28.9778867,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['museum'],41.0084868,28.9783426,nodes,tourism.json
Atatürk Heykeli,No description available,Türkiye/İstanbul,['artwork'],40.9802086,29.1130971,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['guest_house'],40.8725213,29.269478,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['hotel'],41.0396593,28.9817206,nodes,tourism.json
Lucky Hotel Istanbul,No description available,Türkiye/İstanbul,['hotel'],41.0200142,28.9629642,nodes,tourism.json
Gaziyiğit Piknik Alanı,No description available,Türkiye/İstanbul,['picnic_site'],41.1832001,28.1608558,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['hotel'],41.0339145,28.9812311,nodes,tourism.json
Hazzopulo Pasajı,No description available,Türkiye/İstanbul,['attraction'],41.0333902,28.9760307,nodes,tourism.json
M. Kemal Atatürk Heykeli,No description available,Türkiye/İstanbul,['artwork'],41.034253,28.8558264,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.1350104,29.0321444,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['guest_house'],41.015982,28.9581164,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['hotel'],41.0307772,28.974022,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['hotel'],40.8735389,29.1292152,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['hotel'],41.0010438,28.7982235,nodes,tourism.json
Eirene Tower Sanat Galerisi,No description available,Türkiye/İstanbul,['gallery'],41.0145102,28.9686969,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['hotel'],41.2112768,28.7148172,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['viewpoint'],40.8540176,29.1156118,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['viewpoint'],40.8487777,29.120985,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['viewpoint'],40.8464805,29.1213237,nodes,tourism.json
Moja City Hotel,No description available,Türkiye/İstanbul,['hotel'],40.9926896,29.0251515,nodes,tourism.json
Pera Center Hotel,No description available,İstanbul,['hotel'],41.0342528,28.9836892,nodes,tourism.json
Istanbul,No description available,Türkiye/İstanbul,['artwork'],41.0176843,28.9705587,nodes,tourism.json
ŞAR-I ŞAHMERAN,No description available,Türkiye/İstanbul,['artwork'],41.007205,28.972427,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['artwork'],41.0073589,28.9725991,nodes,tourism.json
OMNISCIENT,No description available,Türkiye/İstanbul,['artwork'],41.0074299,28.9726092,nodes,tourism.json
SIR,No description available,Türkiye/İstanbul,['artwork'],41.0074757,28.9726012,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['artwork'],41.0096493,28.9688729,nodes,tourism.json
İbrahim Müteferrika,No description available,Türkiye/İstanbul,['artwork'],41.0103257,28.9660572,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['artwork'],41.0587894,28.8132873,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['artwork'],41.0587429,28.8134403,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['artwork'],41.0343087,28.9785166,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['artwork'],41.0349451,28.9782036,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['artwork'],41.0349298,28.9781429,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['artwork'],41.0315862,28.9760011,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['artwork'],41.0113251,28.9837594,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['artwork'],41.011354,28.9838932,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['artwork'],41.0113734,28.9842392,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['artwork'],41.0114242,28.9842707,nodes,tourism.json
IBB Çubuklu Silolar,No description available,Türkiye/İstanbul,['attraction'],41.1088724,29.0828543,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['artwork'],40.9202911,29.3499286,nodes,tourism.json
Hampton by Hilton Istanbul Sirkeci,No description available,Istanbul,['hotel'],41.0135796,28.9737747,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['attraction'],41.0378043,29.0375408,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['hotel'],40.9726652,28.8030471,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['viewpoint'],41.0070136,28.9439206,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['hotel'],41.0309287,28.9745174,nodes,tourism.json
Ayasofya Tarih ve Deneyim Müzesi,No description available,Türkiye/İstanbul,['museum'],41.0064549,28.9753667,nodes,tourism.json
Bomonti Arjaan by Rotana,No description available,Istanbul,['hotel'],41.0593222,28.9794529,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['artwork'],41.0487922,29.0240502,nodes,tourism.json
Beşiktaş Cumhuriyet ve Demokrasi Anıtı,No description available,Türkiye/İstanbul,['artwork'],41.053471,29.026699,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['attraction'],41.0299884,29.0187966,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['attraction'],41.0085259,28.9784101,nodes,tourism.json
Atatürk Büstü,No description available,Türkiye/İstanbul,['artwork'],41.0898929,29.0180886,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['viewpoint'],41.0152862,28.9725665,nodes,tourism.json
Üsküdar Sahil Otel,No description available,Türkiye/İstanbul,['hotel'],41.0207495,29.0183493,nodes,tourism.json
Vesta Resort Butik Hotel,No description available,İstanbul,['hotel'],40.9134229,29.2351069,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['viewpoint'],41.1057361,29.0564084,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['viewpoint'],41.1063324,29.0560885,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['hotel'],40.8728987,29.1310991,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['viewpoint'],41.2414519,29.0976629,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['viewpoint'],41.2179957,29.1052974,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['viewpoint'],41.2188964,29.1052289,nodes,tourism.json
Next house hotel,No description available,Türkiye/İstanbul,['hotel'],41.0324232,28.9760057,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['viewpoint'],41.0427601,28.9327098,nodes,tourism.json
Elephant,No description available,Türkiye/İstanbul,['attraction'],41.1791526,29.6220333,nodes,tourism.json
Marin hotel,No description available,Türkiye/İstanbul,['hotel'],41.1688304,29.5936536,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['viewpoint'],41.1790534,29.6232495,nodes,tourism.json
Sile butik hotel,No description available,Türkiye/İstanbul,['hotel'],41.1748843,29.6088945,nodes,tourism.json
Kumbaba otel,No description available,Türkiye/İstanbul,['hotel'],41.1687539,29.5900624,nodes,tourism.json
Nova Plaza Pera,No description available,Türkiye/İstanbul,['hotel'],41.031207,28.9698656,nodes,tourism.json
Verseca Hotel,No description available,Türkiye/İstanbul,['hotel'],41.0055411,28.9669364,nodes,tourism.json
Arts hotel estanbul,No description available,Türkiye/İstanbul,['hotel'],41.0485265,28.9876483,nodes,tourism.json
Linda Port Hotel,No description available,Türkiye/İstanbul,['hotel'],41.0040522,28.9642569,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['hotel'],41.0342131,28.9841966,nodes,tourism.json
Atatürk Büstü,No description available,Türkiye/İstanbul,['artwork'],40.9842566,28.8549682,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['hotel'],41.0207254,28.9627968,nodes,tourism.json
Sofitel,No description available,Türkiye/İstanbul,['hotel'],41.0359769,28.9849987,nodes,tourism.json
Golden Stone Hotel,No description available,Türkiye/İstanbul,['hotel'],41.0062265,28.9571287,nodes,tourism.json
Lalinn Hotel,No description available,Istanbul,['hotel'],41.0026591,28.9777547,nodes,tourism.json
Kumbaracı Apartments & Suites,No description available,Türkiye/İstanbul,['hotel'],41.0288829,28.9768878,nodes,tourism.json
AVA Boutique,No description available,Türkiye/İstanbul,['hotel'],41.0680057,28.9430035,nodes,tourism.json
Ara Güler Müzesi,No description available,Türkiye/İstanbul,['museum'],41.0583124,28.9803794,nodes,tourism.json
King Kong,No description available,Türkiye/İstanbul,['artwork'],41.0692969,28.9203477,nodes,tourism.json
Unknown Place,No description available,İstanbul,['camp_site'],41.3081749,28.5802069,nodes,tourism.json
Uçak,No description available,Türkiye/İstanbul,['artwork'],41.0685763,28.9215512,nodes,tourism.json
Viking,No description available,Türkiye/İstanbul,['artwork'],41.070112,28.9210784,nodes,tourism.json
Gemi,No description available,Türkiye/İstanbul,['artwork'],41.069921,28.9213225,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['viewpoint'],41.0707519,28.9217096,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['viewpoint'],41.0701649,28.9215125,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['viewpoint'],41.0696322,28.919822,nodes,tourism.json
FAMA Boutique Hotel,No description available,Türkiye/İstanbul,['hotel'],41.0234516,28.9760085,nodes,tourism.json
Rumeli Han,No description available,Türkiye/İstanbul,['attraction'],41.0350636,28.9808937,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['hotel'],41.0225824,28.9298495,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0111229,29.2654721,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0109935,29.2655073,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0107062,29.2654537,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0112079,29.2653984,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0105987,29.2653578,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0108707,29.2655204,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0117445,29.2653966,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0119442,29.2649793,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0117436,29.2651517,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0116367,29.2652653,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0114972,29.2652892,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0113719,29.2654407,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0113629,29.2651655,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0114776,29.2649382,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0116552,29.264856,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0118244,29.2648616,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.012033,29.2647719,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0122204,29.2648448,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0123699,29.2648878,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.012515,29.2649457,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0127392,29.2649475,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0128928,29.264856,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0129929,29.2647776,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0131,29.2646356,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0131761,29.2644974,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0132593,29.2642601,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0129506,29.2643348,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0128787,29.2644376,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0127899,29.2645142,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0126123,29.2646001,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0124868,29.2645889,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0123501,29.2645198,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0122289,29.2644637,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0121049,29.2644282,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0120161,29.2644189,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0135341,29.26429,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0134947,29.264404,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0134495,29.2645198,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0133692,29.2647047,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0132832,29.2648392,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0131817,29.2649793,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0130845,29.2650783,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0129633,29.2651661,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.012305,29.2651661,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0127052,29.2641215,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['viewpoint'],41.0336129,28.9438752,nodes,tourism.json
Bahçelievler Piknik Alanı,No description available,Türkiye/İstanbul,['picnic_site'],41.0214933,28.8153585,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['artwork'],40.9787862,28.7216333,nodes,tourism.json
Ramada Encore by Wyndham Istanbul Kartal,No description available,İstanbul,['hotel'],40.912173,29.2174627,nodes,tourism.json
Hamam Hostel 1469,No description available,Türkiye/İstanbul,['hostel'],41.0198865,28.9622005,nodes,tourism.json
Ore Pera Suite,No description available,Türkiye/İstanbul,['hotel'],41.0357533,28.9741732,nodes,tourism.json
The Havana Residence,No description available,Türkiye/İstanbul,['hotel'],41.0317156,28.9799561,nodes,tourism.json
Wilson Galata Hotel,No description available,istanbul,['hotel'],41.0269716,28.9754865,nodes,tourism.json
taxim cool,No description available,Türkiye/İstanbul,['hotel'],41.0338096,28.9835108,nodes,tourism.json
Baraj Mesire Yeri,No description available,Türkiye/İstanbul,['picnic_site'],41.2364749,28.1954294,nodes,tourism.json
Çınaraltı İstasyon Piknik Alanı,No description available,Türkiye/İstanbul,['picnic_site'],41.2159779,28.3651878,nodes,tourism.json
Mercan Aile Pansiyonu,No description available,Türkiye/İstanbul,['hotel'],41.0543852,28.3718517,nodes,tourism.json
Gökçe Vadi Piknik Alanı,No description available,Türkiye/İstanbul,['picnic_site'],41.1838708,28.4442595,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['viewpoint'],40.8818298,29.0638991,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['hotel'],41.1362853,29.8486482,nodes,tourism.json
Gabdulla Tukay Heykeli,No description available,Türkiye/İstanbul,['artwork'],41.0640029,28.9433734,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['attraction'],41.0104282,28.9770021,nodes,tourism.json
Skymoon Airport Hotel,No description available,Türkiye/İstanbul,['hotel'],41.202113,28.7275172,nodes,tourism.json
Forest Kemerburgaz Macera Parkı,No description available,Türkiye/İstanbul,['theme_park'],41.1984109,28.9129364,nodes,tourism.json
Ayvat Bendi Tabiat Parkı,No description available,Türkiye/İstanbul,['attraction'],41.1969538,28.9198767,nodes,tourism.json
Kurt Kemeri Piknik Alanı,No description available,Türkiye/İstanbul,['picnic_site'],41.1988489,28.9214243,nodes,tourism.json
Kurtkemeri Sosyal Tesisleri,No description available,Türkiye/İstanbul,['picnic_site'],41.1980022,28.920279,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['viewpoint'],41.1797287,29.6230555,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['viewpoint'],41.2152547,29.3333702,nodes,tourism.json
Elysian Airport Hotel,No description available,Türkiye/İstanbul,['hotel'],41.2102272,28.7353404,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['hotel'],41.0020659,28.8267618,nodes,tourism.json
GEN PLUS HÔTEL,No description available,Türkiye/İstanbul,['hotel'],41.0261796,28.958422,nodes,tourism.json
Atatürk Heykeli,No description available,Türkiye/İstanbul,['artwork'],41.0140871,28.6292487,nodes,tourism.json
Kul Erkek Öğrenci Yurdu,No description available,İstanbul,['hostel'],41.0030292,28.6989073,nodes,tourism.json
Atatürk Vakfı H. Yılmaz Külahçıoğlu Kız Öğrenci Yurdu,No description available,İstanbul,['hostel'],41.0035742,28.7012152,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['hotel'],41.0047293,28.9629159,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['hotel'],41.0047511,28.9628542,nodes,tourism.json
ELITE PORT HOTEL,No description available,Türkiye/İstanbul,['hotel'],41.1845204,28.7427465,nodes,tourism.json
The Artisan MGallery Istanbul,No description available,Türkiye/İstanbul,['hotel'],41.0369366,28.9921661,nodes,tourism.json
Ruby Royal,No description available,İstanbul,['hotel'],40.9786614,28.8705968,nodes,tourism.json
Şiva Pera,No description available,Türkiye/İstanbul,['hotel'],41.0340378,28.9811149,nodes,tourism.json
Roa Airport Hotel,No description available,Türkiye/İstanbul,['hotel'],41.210024,28.7171089,nodes,tourism.json
Sultan Tugrha Hotel,No description available,Türkiye/İstanbul,['hotel'],41.0035679,28.98033,nodes,tourism.json
The Gate Hotels Kadıköy Downtown,No description available,Türkiye/İstanbul,['hotel'],40.9824491,29.0648977,nodes,tourism.json
Marlon,No description available,Türkiye/İstanbul,['hotel'],41.0367638,28.9827458,nodes,tourism.json
Marlon Hotel,No description available,Türkiye/İstanbul,['hotel'],41.0367908,28.9827818,nodes,tourism.json
Hanedan Hotel,No description available,Türkiye/İstanbul,['hotel'],41.00608,28.9812828,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['viewpoint'],41.130567,28.7077563,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['viewpoint'],41.1230916,29.8730581,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['viewpoint'],41.0624177,28.1232546,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['viewpoint'],41.0564071,29.2111481,nodes,tourism.json
Fethiye Müzesi,No description available,Türkiye/İstanbul,['museum'],41.0292105,28.946518,nodes,tourism.json
Hotel Aslan,No description available,Türkiye/İstanbul,['hotel'],41.2627897,28.6683717,nodes,tourism.json
Avcilar Garden Hotel,No description available,Türkiye/İstanbul,['hotel'],40.9771494,28.7408949,nodes,tourism.json
Avcilar Garden Hotel,No description available,Türkiye/İstanbul,['hotel'],40.9769362,28.7406009,nodes,tourism.json
Safir hotels Silivri,No description available,Türkiye/İstanbul,['hotel'],41.0769457,28.2498333,nodes,tourism.json
Yalikõy deniz otel,No description available,Türkiye/İstanbul,['hotel'],41.4817751,28.3037641,nodes,tourism.json
Golden Lounge,No description available,Türkiye/İstanbul,['hotel'],40.8565367,29.2913389,nodes,tourism.json
Dolmabahçe Saat Müzesi,No description available,Türkiye/İstanbul,['museum'],41.0376899,28.9963411,nodes,tourism.json
Miss Suite,No description available,Türkiye/İstanbul,['hotel'],41.036183,28.9815035,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['guest_house'],41.0317659,28.6607992,nodes,tourism.json
Trio Palas,No description available,Türkiye/İstanbul,['guest_house'],40.9922522,29.0285573,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['viewpoint'],40.8681721,29.0812683,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['viewpoint'],40.8685353,29.0781397,nodes,tourism.json
Express Plus Hotel,No description available,Türkiye/İstanbul,['hotel'],41.207407,28.7247034,nodes,tourism.json
"Park Of İstanbul - Hayvanat Bahçesi, Mesire Alanı, Rehabilitasyon Merkezi, Kır Düğünü",No description available,Türkiye/İstanbul,['zoo'],41.0511065,29.2488144,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['viewpoint'],41.0377933,29.0376102,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0362357,29.2305916,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['picnic_site'],41.0660851,29.2386339,nodes,tourism.json
Atatürk Anıtı,No description available,Türkiye/İstanbul,['artwork'],41.0535501,28.6240311,nodes,tourism.json
Xenia,No description available,Türkiye/İstanbul,['hotel'],41.0037559,28.9805505,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['viewpoint'],41.0329639,28.9932553,nodes,tourism.json
Unknown Place,No description available,Türkiye/İstanbul,['hotel'],41.0597832,28.355957,nodes,tourism.json
Goden Stay,No description available,Türkiye/İstanbul,['hotel'],41.0357103,28.9729711,nodes,tourism.json
Central Hotel,No description available,Türkiye/İstanbul,['hotel'],41.0126215,28.9747971,nodes,tourism.json
Old Port Hotel,No description available,Türkiye/İstanbul,['hotel'],41.0143353,28.9762232,nodes,tourism.json
Türkiye İş Bankası Resim Heykel Müzesi,No description available,Türkiye/İstanbul,['museum'],41.0315115,28.9759016,nodes,tourism.json
Centrum Suites Hotel,No description available,Türkiye/İstanbul,['hotel'],41.0129877,28.9770106,nodes,tourism.json
Hotel Levni Plus,No description available,Türkiye/İstanbul,['hotel'],41.0133015,28.9771712,nodes,tourism.json
Asilzade Hotel,No description available,Türkiye/İstanbul,['hotel'],41.0135637,28.9771428,nodes,tourism.json
Point Hotel,No description available,Türkiye/İstanbul,['hotel'],41.0139872,28.9770744,nodes,tourism.json
Sirkeci Family Hotel,No description available,Türkiye/İstanbul,['hotel'],41.0140842,28.9771168,nodes,tourism.json
4 Angel's Hotel,No description available,Türkiye/İstanbul,['hotel'],41.0140029,28.9772199,nodes,tourism.json
Seres Old City,No description available,Türkiye/İstanbul,['hotel'],41.0137823,28.9769301,nodes,tourism.json
EA Exclusive Hotel,No description available,İstanbul,['hotel'],41.0403834,28.9833481,nodes,tourism.json
